"Year","Area","Area.Abbreviation","latitude","longitude","AlcoholicBeverages","Beans","Cereals","Coffee","Fruits","InfantFood","Meat","Nuts","Seafood","Spices","Sweeteners","Tea","Vegetables"
1962,"French Polynesia","PYF",-17.68,-149.41,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1962,"Gabon","GAB",-0.8,11.61,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1962,"Gambia","GMB",13.44,-15.31,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1962,"Georgia","GEO",42.32,43.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Germany","DEU",51.17,10.45,NA,23,17938,NA,NA,NA,NA,NA,1640,NA,2,NA,9
1962,"Ghana","GHA",7.95,-1.02,NA,NA,99,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
1962,"Greece","GRC",39.07,21.82,NA,1,701,NA,17,NA,1,NA,46,NA,NA,NA,48
1962,"Grenada","GRD",12.26,-61.6,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1962,"Guatemala","GTM",15.78,-90.23,NA,NA,62,NA,58,NA,NA,NA,1,NA,0,NA,NA
1962,"Guinea","GIN",9.95,-9.7,NA,NA,9,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Guinea-Bissau","GNB",11.8,-15.18,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Guyana","GUY",4.86,-58.93,NA,NA,11,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Haiti","HTI",18.97,-72.29,NA,NA,68,NA,51,NA,1,NA,0,NA,NA,NA,NA
1962,"Honduras","HND",15.2,-86.24,NA,NA,48,NA,52,NA,0,NA,1,NA,NA,NA,NA
1962,"Hungary","HUN",47.16,19.5,NA,0,4332,NA,18,NA,NA,NA,136,NA,1,NA,38
1962,"Iceland","ISL",64.96,-19.02,NA,NA,18,NA,NA,NA,NA,NA,3,NA,NA,0,NA
1962,"India","IND",20.59,78.96,NA,90,852,NA,NA,NA,NA,NA,82,NA,282,NA,NA
1962,"Indonesia","IDN",-0.79,113.92,NA,NA,258,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Iran (Islamic Republic of)","IRN",32.43,53.69,NA,NA,690,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Iraq","IRQ",33.22,43.68,NA,NA,377,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1962,"Ireland","IRL",53.41,-8.24,NA,0,1024,NA,NA,NA,NA,NA,41,NA,0,NA,15
1962,"Israel","ISR",31.05,34.85,NA,NA,475,NA,0,NA,NA,NA,52,NA,1,NA,1
1962,"Italy","ITA",41.87,12.57,NA,NA,7155,NA,NA,NA,1,NA,243,NA,0,NA,367
1962,"Jamaica","JAM",18.11,-77.3,NA,NA,9,NA,2,NA,NA,NA,0,NA,NA,NA,NA
1962,"Japan","JPN",36.2,138.25,NA,7,4382,NA,NA,NA,NA,NA,1132,NA,NA,NA,0
1962,"Jordan","JOR",30.59,36.24,NA,NA,56,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1962,"Kazakhstan","KAZ",48.02,66.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Kenya","KEN",-0.02,37.91,NA,NA,70,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
1962,"Kiribati","KIR",-3.37,-168.73,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Kuwait","KWT",29.31,47.48,NA,NA,15,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1962,"Kyrgyzstan","KGZ",41.2,74.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Lao People's Democratic Republic","LAO",19.86,102.5,NA,NA,28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Latvia","LVA",56.88,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Lebanon","LBN",33.85,35.86,NA,NA,94,NA,0,NA,NA,NA,0,NA,NA,NA,0
1962,"Lesotho","LSO",-29.61,28.23,NA,NA,17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Liberia","LBR",6.43,-9.43,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Lithuania","LTU",55.17,23.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Luxembourg","LUX",49.82,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Madagascar","MDG",-18.77,46.87,NA,NA,151,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
1962,"Malawi","MWI",-13.25,34.3,NA,0,82,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Malaysia","MYS",4.21,101.98,NA,NA,101,NA,NA,NA,NA,NA,21,NA,NA,NA,NA
1962,"Maldives","MDV",3.2,73.22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Mali","MLI",17.57,-4,NA,NA,106,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Malta","MLT",35.94,14.38,NA,NA,32,NA,NA,NA,NA,NA,0,NA,NA,NA,4
1962,"Mauritania","MRT",21.01,-10.94,NA,NA,10,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Mauritius","MUS",-20.35,57.55,NA,NA,3,NA,0,NA,NA,NA,2,NA,NA,NA,NA
1962,"Mexico","MEX",23.63,-102.55,NA,NA,1129,NA,NA,NA,NA,NA,125,NA,NA,NA,0
1962,"Mongolia","MNG",46.86,103.85,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1962,"Montenegro","MNE",42.71,19.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Morocco","MAR",31.79,-7.09,NA,NA,303,NA,11,NA,NA,NA,0,NA,NA,NA,0
1962,"Mozambique","MOZ",-18.67,35.53,NA,NA,5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
1962,"Myanmar","MMR",21.91,95.96,NA,0,300,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Namibia","NAM",-22.96,18.49,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1962,"Nepal","NPL",28.39,84.12,NA,NA,246,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1962,"Netherlands","NLD",52.13,5.29,NA,0,3777,NA,NA,NA,NA,NA,806,NA,0,NA,0
1962,"New Caledonia","NCL",-20.9,165.62,NA,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA
1962,"New Zealand","NZL",-40.9,174.89,NA,NA,181,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1962,"Nicaragua","NIC",12.87,-85.21,NA,NA,27,NA,3,NA,NA,NA,0,NA,NA,NA,NA
1962,"Niger","NER",17.61,8.08,NA,NA,116,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Nigeria","NGA",9.08,8.68,NA,NA,1364,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Norway","NOR",60.47,8.47,NA,NA,658,NA,NA,NA,NA,NA,147,NA,0,NA,0
1962,"Oman","OMN",21.51,55.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Pakistan","PAK",30.38,69.35,NA,NA,111,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1962,"Panama","PAN",8.54,-80.78,NA,NA,36,NA,85,NA,NA,NA,4,NA,NA,NA,NA
1962,"Paraguay","PRY",-23.44,-58.44,NA,NA,42,NA,14,NA,NA,NA,0,NA,NA,NA,NA
1962,"Peru","PER",-9.19,-75.02,NA,NA,374,NA,NA,NA,NA,NA,184,NA,NA,NA,0
1962,"Philippines","PHL",12.88,121.77,NA,NA,843,NA,103,NA,NA,NA,32,NA,NA,NA,0
1962,"Poland","POL",51.92,19.15,NA,NA,7895,NA,NA,NA,NA,NA,79,NA,0,NA,7
1962,"Portugal","PRT",39.4,-8.22,NA,0,385,NA,0,NA,NA,NA,11,NA,NA,NA,30
1962,"Republic of Korea","QAT",35.91,127.77,NA,NA,83,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
1962,"Republic of Moldova","MDA",47.41,28.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Romania","ROU",45.94,24.97,NA,10,3276,NA,5,NA,NA,NA,0,NA,11,NA,706
1962,"Russian Federation","RUS",61.52,105.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Rwanda","RWA",-1.94,29.87,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Saint Kitts and Nevis","KNA",17.36,-62.78,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Saint Lucia","LCA",13.91,-60.98,NA,NA,0,NA,15,NA,NA,NA,0,NA,NA,NA,NA
1962,"Saint Vincent and the Grenadines","VCT",12.98,-61.29,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1962,"Samoa","WSM",-13.76,-172.1,NA,NA,0,NA,7,NA,NA,NA,0,NA,NA,NA,NA
1962,"Sao Tome and Principe","STP",0.19,6.61,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Saudi Arabia","SAU",23.89,45.08,NA,NA,60,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1962,"Senegal","SEN",14.5,-14.45,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Serbia","SRB",44.02,21.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Sierra Leone","SLE",8.46,-11.78,NA,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Slovakia","SVK",48.67,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Slovenia","SVN",46.15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Solomon Islands","SLB",-9.65,160.16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"South Africa","ZAF",-30.56,22.94,NA,NA,1124,NA,NA,NA,2,NA,43,NA,NA,NA,24
1962,"Spain","ESP",40.46,-3.75,NA,0,3705,NA,56,NA,2,NA,338,NA,0,NA,458
1962,"Sri Lanka","LKA",7.87,80.77,NA,NA,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA
1962,"Sudan","SDN",12.86,30.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Suriname","SUR",3.92,-56.03,NA,NA,2,NA,1,NA,NA,NA,0,NA,NA,NA,NA
1962,"Swaziland","SWZ",-26.52,31.47,NA,NA,13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Sweden","SWE",60.13,18.64,NA,0,2238,NA,NA,NA,NA,NA,179,NA,NA,NA,0
1962,"Switzerland","CHE",46.82,8.23,NA,3,888,NA,NA,NA,NA,NA,146,NA,0,NA,3
1962,"Tajikistan","TJK",38.86,71.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Thailand","THA",15.87,100.99,NA,NA,398,NA,NA,NA,NA,NA,62,NA,NA,NA,0
1962,"The former Yugoslav Republic of Macedonia","THA",41.61,21.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Timor-Leste","TLS",-8.87,125.73,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Togo","TGO",8.62,0.82,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Trinidad and Tobago","TTO",10.69,-61.22,NA,NA,11,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
1962,"Tunisia","TUN",33.89,9.54,NA,NA,123,NA,2,NA,NA,NA,0,NA,NA,NA,17
1962,"Turkey","TUR",38.96,35.24,NA,NA,4364,NA,NA,NA,NA,NA,1,NA,NA,NA,1187
1962,"Turkmenistan","TKM",38.97,59.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Uganda","UGA",1.37,32.29,NA,NA,90,NA,975,NA,NA,NA,0,NA,NA,NA,NA
1962,"Ukraine","UKR",48.38,31.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"United Arab Emirates","ARE",23.42,53.85,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0
1962,"United Kingdom","GBR",55.38,-3.44,NA,18,12528,NA,NA,NA,NA,NA,1399,NA,0,NA,173
1962,"United Republic of Tanzania","TZA",-6.37,34.89,NA,NA,47,NA,7,NA,NA,NA,0,NA,NA,NA,NA
1962,"United States of America","USA",37.09,-95.71,NA,12,109130,NA,NA,NA,33,NA,1886,NA,NA,NA,103
1962,"Uruguay","URY",-32.52,-55.77,NA,NA,175,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Uzbekistan","UZB",41.38,64.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Vanuatu","VUT",-15.38,166.96,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,"Venezuela (Bolivarian Republic of)","VEN",6.42,-66.59,NA,NA,18,NA,14,NA,NA,NA,63,NA,NA,NA,NA
1962,"Viet Nam","VNM",14.06,108.28,NA,NA,97,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Yemen","YEM",15.55,48.52,NA,NA,84,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1962,"Zambia","ZMB",-13.13,27.85,NA,NA,45,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1962,"Zimbabwe","ZWE",-19.02,29.15,NA,NA,71,NA,NA,NA,NA,NA,25,NA,NA,NA,NA
1963,"Afghanistan","AFG",33.94,67.71,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Albania","ALB",41.15,20.17,NA,0,50,NA,NA,NA,NA,NA,0,NA,NA,NA,3
1963,"Algeria","DZA",28.03,1.66,NA,NA,20,NA,NA,NA,NA,NA,0,NA,NA,NA,7
1963,"Angola","AGO",-11.2,17.87,NA,NA,12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Antigua and Barbuda","ATG",17.06,-61.8,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Argentina","ARG",-38.42,-63.62,NA,NA,3052,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Armenia","ARM",40.07,45.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Australia","AUS",-25.27,133.78,NA,NA,1685,NA,NA,NA,NA,NA,24,NA,4,NA,NA
1963,"Austria","AUT",47.52,14.55,NA,NA,1526,NA,NA,NA,0,NA,151,NA,4,NA,0
1963,"Azerbaijan","AZE",40.14,47.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Bahamas","AZE",25.03,-77.4,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Bangladesh","BGD",23.68,90.36,NA,NA,217,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Barbados","BRB",13.19,-59.54,NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Belarus","BLR",53.71,27.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Belgium","BEL",50.5,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Belize","BLZ",17.19,-88.5,NA,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1963,"Benin","BEN",9.31,2.32,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Bermuda","BMU",32.32,-64.76,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Bolivia (Plurinational State of)","BOL",-16.29,-63.59,NA,NA,171,NA,13,NA,NA,NA,1,NA,NA,NA,NA
1963,"Bosnia and Herzegovina","BIH",43.92,17.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Botswana","BWA",-22.33,24.68,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Brazil","BRA",-14.24,-51.93,NA,NA,6920,NA,NA,NA,NA,NA,17,NA,NA,NA,0
1963,"Brunei Darussalam","BRN",4.54,114.73,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
1963,"Bulgaria","BGR",42.73,25.49,NA,3,2065,NA,NA,NA,NA,NA,10,NA,0,NA,191
1963,"Burkina Faso","BFA",12.24,-1.56,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Cabo Verde","CPV",16,-24.01,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Cambodia","KHM",12.57,104.99,NA,NA,37,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Cameroon","CMR",7.37,12.35,NA,NA,13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Canada","CAN",56.13,-106.35,NA,NA,12694,NA,NA,NA,3,NA,80,NA,NA,NA,NA
1963,"Central African Republic","CAF",6.61,20.94,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Chad","TCD",15.45,18.73,NA,NA,19,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Chile","CHL",-35.68,-71.54,NA,NA,337,NA,NA,NA,2,NA,124,NA,NA,NA,NA
1963,"China, Hong Kong SAR","CHN",22.4,114.11,NA,NA,47,NA,NA,NA,NA,NA,6,NA,NA,NA,0
1963,"China, Macao SAR","CHN",22.2,113.54,NA,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1963,"China, mainland","CHN",35.86,104.2,NA,0,22079,NA,NA,NA,0,NA,0,NA,NA,NA,733
1963,"China, Taiwan Province of","CHN",23.7,120.96,NA,NA,123,NA,NA,NA,NA,NA,28,NA,NA,NA,NA
1963,"Colombia","COL",4.57,-74.3,NA,NA,93,NA,189,NA,NA,NA,13,NA,39,NA,13
1963,"Congo","COD",-0.23,15.83,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Costa Rica","CRI",9.75,-83.75,NA,NA,22,NA,46,NA,NA,NA,0,NA,NA,NA,0
1963,"Côte d'Ivoire","CIV",7.54,-5.55,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Croatia","HRV",45.1,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Cuba","CUB",21.52,-77.78,NA,NA,374,NA,6,NA,NA,NA,27,NA,0,NA,1
1963,"Cyprus","CYP",35.13,33.43,NA,NA,73,NA,NA,NA,NA,NA,0,NA,NA,NA,1
1963,"Czechia","CZE",49.82,15.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Democratic People's Republic of Korea","KOR",40.34,127.51,NA,NA,937,NA,NA,NA,NA,NA,0,NA,NA,NA,9
1963,"Denmark","DNK",56.26,9.5,NA,NA,5153,NA,NA,NA,NA,NA,176,NA,0,NA,0
1963,"Djibouti","DJI",11.83,42.59,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA
1963,"Dominica","DMA",15.41,-61.37,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1963,"Dominican Republic","DOM",18.74,-70.16,NA,NA,19,NA,20,NA,NA,NA,0,NA,NA,NA,NA
1963,"Ecuador","ECU",-1.83,-78.18,NA,NA,63,NA,55,NA,NA,NA,1,NA,NA,NA,25
1963,"Egypt","EGY",26.82,30.8,NA,NA,1117,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"El Salvador","SLV",13.79,-88.9,NA,NA,46,NA,1,NA,NA,NA,0,NA,NA,NA,0
1963,"Estonia","EST",58.6,25.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Ethiopia","ETH",9.15,40.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Fiji","FJI",-16.58,179.41,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Finland","FIN",61.92,25.75,NA,NA,1178,NA,NA,NA,NA,NA,37,NA,1,NA,0
1963,"France","FRA",46.23,2.21,NA,NA,12942,NA,NA,NA,NA,NA,374,NA,8,NA,162
1963,"French Polynesia","PYF",-17.68,-149.41,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Gabon","GAB",-0.8,11.61,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1963,"Gambia","GMB",13.44,-15.31,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Georgia","GEO",42.32,43.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Germany","DEU",51.17,10.45,NA,19,17907,NA,NA,NA,NA,NA,1523,NA,49,NA,11
1963,"Ghana","GHA",7.95,-1.02,NA,NA,83,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Greece","GRC",39.07,21.82,NA,1,800,NA,15,NA,1,NA,58,NA,NA,NA,80
1963,"Grenada","GRD",12.26,-61.6,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1963,"Guatemala","GTM",15.78,-90.23,NA,NA,62,NA,62,NA,NA,NA,0,NA,0,NA,NA
1963,"Guinea","GIN",9.95,-9.7,NA,NA,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Guinea-Bissau","GNB",11.8,-15.18,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Guyana","GUY",4.86,-58.93,NA,NA,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Haiti","HTI",18.97,-72.29,NA,NA,68,NA,54,NA,1,NA,0,NA,NA,NA,NA
1963,"Honduras","HND",15.2,-86.24,NA,NA,50,NA,46,NA,0,NA,1,NA,NA,NA,NA
1963,"Hungary","HUN",47.16,19.5,NA,1,4195,NA,18,NA,NA,NA,126,NA,1,NA,66
1963,"Iceland","ISL",64.96,-19.02,NA,NA,18,NA,NA,NA,NA,NA,3,NA,NA,0,NA
1963,"India","IND",20.59,78.96,NA,91,792,NA,NA,NA,NA,NA,52,NA,298,NA,NA
1963,"Indonesia","IDN",-0.79,113.92,NA,NA,222,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Iran (Islamic Republic of)","IRN",32.43,53.69,NA,NA,667,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Iraq","IRQ",33.22,43.68,NA,NA,357,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1963,"Ireland","IRL",53.41,-8.24,NA,0,878,NA,NA,NA,NA,NA,47,NA,0,NA,16
1963,"Israel","ISR",31.05,34.85,NA,NA,504,NA,0,NA,NA,NA,57,NA,1,NA,1
1963,"Italy","ITA",41.87,12.57,NA,NA,8725,NA,NA,NA,1,NA,307,NA,0,NA,444
1963,"Jamaica","JAM",18.11,-77.3,NA,NA,10,NA,2,NA,NA,NA,0,NA,NA,NA,NA
1963,"Japan","JPN",36.2,138.25,NA,7,4567,NA,NA,NA,NA,NA,1181,NA,NA,NA,0
1963,"Jordan","JOR",30.59,36.24,NA,NA,84,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Kazakhstan","KAZ",48.02,66.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Kenya","KEN",-0.02,37.91,NA,NA,72,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
1963,"Kiribati","KIR",-3.37,-168.73,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Kuwait","KWT",29.31,47.48,NA,NA,15,NA,0,NA,NA,NA,0,NA,NA,NA,NA
1963,"Kyrgyzstan","KGZ",41.2,74.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Lao People's Democratic Republic","LAO",19.86,102.5,NA,NA,28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Latvia","LVA",56.88,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Lebanon","LBN",33.85,35.86,NA,NA,101,NA,0,NA,NA,NA,0,NA,NA,NA,0
1963,"Lesotho","LSO",-29.61,28.23,NA,NA,17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Liberia","LBR",6.43,-9.43,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Lithuania","LTU",55.17,23.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Luxembourg","LUX",49.82,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Madagascar","MDG",-18.77,46.87,NA,NA,152,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
1963,"Malawi","MWI",-13.25,34.3,NA,0,53,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Malaysia","MYS",4.21,101.98,NA,NA,109,NA,NA,NA,NA,NA,27,NA,NA,NA,NA
1963,"Maldives","MDV",3.2,73.22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Mali","MLI",17.57,-4,NA,NA,102,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Malta","MLT",35.94,14.38,NA,NA,26,NA,NA,NA,NA,NA,0,NA,NA,NA,3
1963,"Mauritania","MRT",21.01,-10.94,NA,NA,11,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Mauritius","MUS",-20.35,57.55,NA,NA,4,NA,0,NA,NA,NA,2,NA,NA,NA,NA
1963,"Mexico","MEX",23.63,-102.55,NA,NA,1405,NA,NA,NA,NA,NA,166,NA,NA,NA,0
1963,"Mongolia","MNG",46.86,103.85,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
1963,"Montenegro","MNE",42.71,19.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Morocco","MAR",31.79,-7.09,NA,NA,474,NA,16,NA,NA,NA,1,NA,NA,NA,6
1963,"Mozambique","MOZ",-18.67,35.53,NA,NA,5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
1963,"Myanmar","MMR",21.91,95.96,NA,0,307,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Namibia","NAM",-22.96,18.49,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Nepal","NPL",28.39,84.12,NA,NA,247,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Netherlands","NLD",52.13,5.29,NA,8,3900,NA,NA,NA,NA,NA,860,NA,0,NA,0
1963,"New Caledonia","NCL",-20.9,165.62,NA,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA
1963,"New Zealand","NZL",-40.9,174.89,NA,NA,193,NA,NA,NA,NA,NA,0,NA,NA,NA,0
1963,"Nicaragua","NIC",12.87,-85.21,NA,NA,28,NA,3,NA,NA,NA,0,NA,NA,NA,NA
1963,"Niger","NER",17.61,8.08,NA,NA,122,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1963,"Nigeria","NGA",9.08,8.68,NA,NA,1378,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
